,cod_transacao,cod_calendario,cod_operacoes,cod_produto,quantidade_produto,cod_cliente,cod_servico,quantidade_servico,data_criacao,data_alteracao
5842,b2370765,431,1,203,1,021c675d,,,2026-07-15,2026-07-15
5843,484f3165,399,1,202,2,082d21de,,,2026-07-15,2026-07-15
5844,05d5ec89,198,4,204,2,ed90a296,,,2026-07-15,2026-07-15
5845,99b309e1,449,3,202,4,b115a948,,,2026-07-15,2026-07-15
5846,c54f8474,550,5,203,4,1f937553,,,2026-07-15,2026-07-15
5847,1b4f98ba,461,5,201,1,41c72cdb,,,2026-07-15,2026-07-15
5848,7fe81f00,675,7,204,1,e89b35ce,,,2026-07-15,2026-07-15
5849,9e0429bd,144,5,201,2,0b6ae467,,,2026-07-15,2026-07-15
5850,95de43f1,584,3,201,3,8125c6f0,,,2026-07-15,2026-07-15
5851,fc07ffb1,482,7,204,1,f22bf066,,,2026-07-15,2026-07-15
5852,24175cc4,298,3,205,5,1df1fe50,,,2026-07-15,2026-07-15
5853,d3cf7ed8,664,3,203,5,8111bc07,,,2026-07-15,2026-07-15
5854,e22f8c67,636,4,202,4,57221ec9,,,2026-07-15,2026-07-15
5855,0bab11b3,210,7,205,3,860df6aa,,,2026-07-15,2026-07-15
5856,31deefa9,669,7,202,5,72b21457,,,2026-07-15,2026-07-15
5857,7cd5ea14,2,3,201,2,e0d2a5f3,,,2026-07-15,2026-07-15
5858,c663e561,389,2,204,5,750687ab,,,2026-07-15,2026-07-15
5859,3172d031,317,4,205,5,112f9cab,,,2026-07-15,2026-07-15
5860,69b898b6,129,4,203,5,c4cdb41c,,,2026-07-15,2026-07-15
5861,e3356063,540,5,201,1,41c72cdb,,,2026-07-15,2026-07-15
5862,a5996296,637,1,203,3,205742d2,,,2026-07-15,2026-07-15
5863,4d7e4739,587,1,202,2,b4065ef4,,,2026-07-15,2026-07-15
5864,2f582fe0,523,3,205,1,cee867e3,,,2026-07-15,2026-07-15
5865,309657ac,398,1,202,2,bd4a772f,,,2026-07-15,2026-07-15
5866,a4f589a3,50,7,204,1,9e7dae2e,,,2026-07-15,2026-07-15
5867,9f74ece9,4,4,205,4,ae18638f,,,2026-07-15,2026-07-15
5868,0ca6029f,341,5,204,4,0fbfd231,,,2026-07-15,2026-07-15
5869,91db64ff,530,6,205,2,a0d8ebba,,,2026-07-15,2026-07-15
5870,f1b291f7,246,1,202,5,2a9b3aaa,,,2026-07-15,2026-07-15
5871,406a81a3,456,1,203,2,96379792,,,2026-07-15,2026-07-15
5872,d47cfe9c,317,2,201,5,9dd48364,,,2026-07-15,2026-07-15
5873,16ec232d,473,6,204,2,9349d295,,,2026-07-15,2026-07-15
5874,35667298,134,4,205,1,13a46227,,,2026-07-15,2026-07-15
5875,9b37a4bb,371,1,205,1,1d9305e2,,,2026-07-15,2026-07-15
5876,338d936e,382,7,204,3,bb9d2955,,,2026-07-15,2026-07-15
5877,03d655b0,305,3,201,1,944084a9,,,2026-07-15,2026-07-15
5878,0b07280a,294,3,204,4,8125c6f0,,,2026-07-15,2026-07-15
5879,68a3fcf7,86,5,203,1,01974f0f,,,2026-07-15,2026-07-15
5880,f2cc6681,33,7,201,3,aefc1727,,,2026-07-15,2026-07-15
5881,7ffdf43a,276,5,204,4,b4ca029a,,,2026-07-15,2026-07-15
5882,abd98f04,27,3,203,5,b244f9d6,,,2026-07-15,2026-07-15
5883,2c44ed42,296,4,203,3,5e91ed7b,,,2026-07-15,2026-07-15
5884,886724e4,550,2,201,4,c88f1b8d,,,2026-07-15,2026-07-15
5885,ec4864e9,110,4,203,3,c7ead2cc,,,2026-07-15,2026-07-15
5886,7bb22c4f,83,4,204,2,c6934f84,,,2026-07-15,2026-07-15
5887,0d73295f,450,6,202,5,487a1dd7,,,2026-07-15,2026-07-15
5888,332cb096,80,7,204,3,0b454108,,,2026-07-15,2026-07-15
5889,fc477ff6,588,1,205,4,86613e2d,,,2026-07-15,2026-07-15
5890,e8bd404a,189,5,204,3,3a1756fa,,,2026-07-15,2026-07-15
5891,7dc6dd54,628,7,205,2,abeb982e,,,2026-07-15,2026-07-15
5892,c82902f2,303,5,204,5,b755ebae,,,2026-07-15,2026-07-15
5893,b730ffff,437,2,201,4,0cfefde4,,,2026-07-15,2026-07-15
5894,67dead68,539,4,201,4,a426a28e,,,2026-07-15,2026-07-15
5895,47d1d57d,691,4,204,1,69b06aa6,,,2026-07-15,2026-07-15
5896,f9285f73,485,4,204,5,1aaa9d3a,,,2026-07-15,2026-07-15
5897,97fa5022,685,6,202,3,0fbfd231,,,2026-07-15,2026-07-15
5898,cadfe2b5,354,7,201,4,163d0b32,,,2026-07-15,2026-07-15
5899,eacf214c,376,4,205,5,6c4f0c4c,,,2026-07-15,2026-07-15
5900,0928575e,655,4,204,2,f399f8e1,,,2026-07-15,2026-07-15
5901,09a6584e,613,2,205,4,3fc80484,,,2026-07-15,2026-07-15
5902,36d1a1e3,600,6,202,4,3cc541a7,,,2026-07-15,2026-07-15
5903,434b5a5e,582,1,205,3,082d21de,,,2026-07-15,2026-07-15
5904,92567b9c,649,3,203,3,a30580a1,,,2026-07-15,2026-07-15
5905,9a4b537c,58,3,205,3,4bc76ae2,,,2026-07-15,2026-07-15
5906,e29edd7e,484,1,204,1,3c63e5d3,,,2026-07-15,2026-07-15
5907,9db85698,478,2,203,3,f169683e,,,2026-07-15,2026-07-15
5908,d4a5bb0e,135,4,203,3,4aeffd09,,,2026-07-15,2026-07-15
5909,0ae3797e,138,4,203,2,1df1fe50,,,2026-07-15,2026-07-15
5910,5034d471,132,3,204,4,7a5bc5c2,,,2026-07-15,2026-07-15
5911,ba1a3a15,166,4,201,3,6958bb49,,,2026-07-15,2026-07-15
5912,c84f36cc,312,4,205,2,f27bb490,,,2026-07-15,2026-07-15
5913,00b727cc,228,5,202,5,f399f8e1,,,2026-07-15,2026-07-15
5914,485cf743,567,2,202,5,cedf6f69,,,2026-07-15,2026-07-15
5915,308d1db6,217,5,204,3,970e594b,,,2026-07-15,2026-07-15
5916,bf85b18e,715,5,203,1,aefc1727,,,2026-07-15,2026-07-15
5917,2c9894c1,207,6,205,4,1aaa9d3a,,,2026-07-15,2026-07-15
5918,0cc4fe9c,651,4,205,5,7a5bc5c2,,,2026-07-15,2026-07-15
5919,f46d3e20,291,7,204,4,b7effad0,,,2026-07-15,2026-07-15
5920,e6bdfec3,206,7,201,3,cbcf13d1,,,2026-07-15,2026-07-15
5921,b6c9d441,648,3,203,4,b4065ef4,,,2026-07-15,2026-07-15
5922,446d5013,549,7,205,5,ada44e5b,,,2026-07-15,2026-07-15
5923,72dec3e7,399,7,205,3,a71b0343,,,2026-07-15,2026-07-15
5924,478fc113,179,5,201,1,95f70b4e,,,2026-07-15,2026-07-15
5925,fa0e8733,120,3,203,3,a0d8ebba,,,2026-07-15,2026-07-15
5926,e059692d,257,4,204,2,aece207c,,,2026-07-15,2026-07-15
5927,3897bb13,539,4,205,3,f7817da3,,,2026-07-15,2026-07-15
5928,260b3d8f,429,1,203,3,1d498af8,,,2026-07-15,2026-07-15
5929,2f7ebfbb,509,5,202,4,4aeffd09,,,2026-07-15,2026-07-15
5930,d939f6c8,50,2,203,2,03f0acfa,,,2026-07-15,2026-07-15
5931,c849e874,654,5,201,3,548dc0b3,,,2026-07-15,2026-07-15
5932,c448d7c5,6,7,204,4,ac2c30bf,,,2026-07-15,2026-07-15
5933,63ab9042,494,4,205,5,cc9f65a9,,,2026-07-15,2026-07-15
5934,a4805cf7,99,3,201,5,35f98e98,,,2026-07-15,2026-07-15
5935,f8ad4de1,460,4,202,3,628a4d89,,,2026-07-15,2026-07-15
5936,74a9a2c1,724,4,203,3,3f26afe9,,,2026-07-15,2026-07-15
5937,2d64ba07,134,4,205,5,7fddfb89,,,2026-07-15,2026-07-15
5938,9011fa21,37,1,203,5,89eec31c,,,2026-07-15,2026-07-15
5939,5a5d80ae,62,5,201,2,369a8438,,,2026-07-15,2026-07-15
5940,5bb9f066,394,4,205,3,2e179883,,,2026-07-15,2026-07-15
5941,406fa78f,620,2,203,2,1e4cea7e,,,2026-07-15,2026-07-15
5942,23ec1548,273,7,204,1,7643c1ee,,,2026-07-15,2026-07-15
5943,82a08db6,73,7,204,4,c578c38f,,,2026-07-15,2026-07-15
5944,9c98698b,239,5,204,5,77c6d634,,,2026-07-15,2026-07-15
5945,89313f4a,383,6,205,5,289b72c4,,,2026-07-15,2026-07-15
5946,97cf702a,374,4,204,5,a1ba575a,,,2026-07-15,2026-07-15
5947,4575ca9d,98,5,201,2,0fbb521a,,,2026-07-15,2026-07-15
5948,60864693,395,1,202,1,4049e911,,,2026-07-15,2026-07-15
5949,ac516e1b,577,5,201,4,9ac47356,,,2026-07-15,2026-07-15
5950,9413f6b4,174,2,203,1,e6d45de3,,,2026-07-15,2026-07-15
5951,02e921a7,49,3,202,5,f169683e,,,2026-07-15,2026-07-15
5952,12c37a46,599,6,202,2,ee98f97e,,,2026-07-15,2026-07-15
5953,c2c447ee,650,7,202,3,43cbe6fa,,,2026-07-15,2026-07-15
5954,849c9082,277,1,203,2,91c9bcd7,,,2026-07-15,2026-07-15
5955,7b0f70b0,160,4,202,2,a71b0343,,,2026-07-15,2026-07-15
5956,513b740c,176,1,205,3,b716556b,,,2026-07-15,2026-07-15
5957,025c6711,291,7,204,4,b716556b,,,2026-07-15,2026-07-15
5958,03db727e,336,1,204,4,9e7dae2e,,,2026-07-15,2026-07-15
5959,7bbeafd9,473,3,205,3,c578c38f,,,2026-07-15,2026-07-15
5960,d413b9b5,122,6,205,1,4db20d32,,,2026-07-15,2026-07-15
5961,c9141934,602,3,204,3,7b748fb3,,,2026-07-15,2026-07-15
5962,9037fef5,728,4,203,5,0fcaa55a,,,2026-07-15,2026-07-15
5963,f2e7288b,210,4,204,2,442d941c,,,2026-07-15,2026-07-15
5964,a78b4e2b,653,2,201,4,ddaa1bf9,,,2026-07-15,2026-07-15
5965,322cda23,659,5,201,3,827ac471,,,2026-07-15,2026-07-15
5966,5276b002,499,3,201,4,e5d0ffbb,,,2026-07-15,2026-07-15
5967,8bbb4ef9,10,2,205,2,ef75b4bf,,,2026-07-15,2026-07-15
5968,a029585e,31,1,203,5,e75bb09b,,,2026-07-15,2026-07-15
5969,b29c8e9b,518,5,205,5,ef5f41ce,,,2026-07-15,2026-07-15
5970,739d96b5,51,6,204,1,a426a28e,,,2026-07-15,2026-07-15
5971,a5c6390a,278,6,202,5,28741ecd,,,2026-07-15,2026-07-15
5972,ff30c424,396,4,201,1,1f937553,,,2026-07-15,2026-07-15
5973,a3e3c4e3,331,4,201,3,a008a294,,,2026-07-15,2026-07-15
5974,6904af93,194,6,204,2,43b89e78,,,2026-07-15,2026-07-15
5975,d211f4d8,307,4,204,3,1b14dcc9,,,2026-07-15,2026-07-15
5976,e093fab1,293,7,203,3,fb87e33d,,,2026-07-15,2026-07-15
5977,09f0a741,708,3,202,1,7b748fb3,,,2026-07-15,2026-07-15
5978,8aa0b753,98,1,203,3,d9c08140,,,2026-07-15,2026-07-15
5979,c290dc01,92,7,203,1,89c3a817,,,2026-07-15,2026-07-15
5980,01ae9635,304,4,204,3,0968f5a7,,,2026-07-15,2026-07-15
5981,69286887,671,4,201,4,2c42c662,,,2026-07-15,2026-07-15
5982,111febd3,431,5,201,1,63baf574,,,2026-07-15,2026-07-15
5983,b82de837,490,2,202,2,aece207c,,,2026-07-15,2026-07-15
5984,9334e076,725,5,202,4,4392286c,,,2026-07-15,2026-07-15
5985,6368c2a8,184,1,201,4,718406a2,,,2026-07-15,2026-07-15
5986,4fa4dc6f,31,7,201,2,c3a6c571,,,2026-07-15,2026-07-15
5987,b298d4fa,481,1,205,1,bd47b713,,,2026-07-15,2026-07-15
5988,2a9cb3f2,327,7,202,5,2b2175cd,,,2026-07-15,2026-07-15
5989,85947a53,157,7,204,2,1dc2bf91,,,2026-07-15,2026-07-15
5990,ecabb028,474,5,205,4,c1b30594,,,2026-07-15,2026-07-15
5991,2c0ede04,447,7,202,4,18d773af,,,2026-07-15,2026-07-15
5992,afcc0e06,422,2,205,2,4db20d32,,,2026-07-15,2026-07-15
5993,7c35e1e6,71,5,201,5,f6e5fc4d,,,2026-07-15,2026-07-15
5994,e1ce907d,718,7,203,1,4e431688,,,2026-07-15,2026-07-15
5995,adc72359,501,3,202,1,8ad52b25,,,2026-07-15,2026-07-15
5996,41c3a0f8,631,1,201,2,20f9eb9c,,,2026-07-15,2026-07-15
5997,7ff97e03,604,3,203,3,bd47b713,,,2026-07-15,2026-07-15
5998,f64576b6,76,6,201,3,d1cd1e4d,,,2026-07-15,2026-07-15
5999,c29f2fd5,82,3,201,5,b244f9d6,,,2026-07-15,2026-07-15
6000,52b27bf8,396,2,202,3,4aeffd09,,,2026-07-15,2026-07-15
6001,2ae2e68d,313,7,205,4,ff142568,,,2026-07-15,2026-07-15
6002,b3418b92,171,5,205,3,96379792,,,2026-07-15,2026-07-15
6003,f2e939ba,426,6,202,1,7fddfb89,,,2026-07-15,2026-07-15
6004,bbb5530f,630,7,201,3,4ce20b01,,,2026-07-15,2026-07-15
6005,a49289e2,722,1,202,3,036ada7f,,,2026-07-15,2026-07-15
6006,bb74e8c2,10,1,203,2,0d4d4804,,,2026-07-15,2026-07-15
6007,3f64d2f7,52,5,203,1,56205f69,,,2026-07-15,2026-07-15
6008,3eb19dba,408,2,205,1,289b72c4,,,2026-07-15,2026-07-15
6009,ae7ed634,406,2,204,2,1a601f48,,,2026-07-15,2026-07-15
6010,81d2c81b,196,3,201,5,247dccf1,,,2026-07-15,2026-07-15
6011,ec9af04b,355,4,201,5,ae0deda5,,,2026-07-15,2026-07-15
6012,9813862d,386,4,202,4,f2fc7978,,,2026-07-15,2026-07-15
6013,4f4601b7,36,2,201,2,367ca016,,,2026-07-15,2026-07-15
6014,7916fa0d,695,3,201,1,d8b06558,,,2026-07-15,2026-07-15
6015,c36078fa,453,1,203,4,8a51bc70,,,2026-07-15,2026-07-15
6016,88813728,389,5,203,5,91a6c884,,,2026-07-15,2026-07-15
6017,b5f085ae,237,7,204,4,1dc2bf91,,,2026-07-15,2026-07-15
6018,7794869b,206,3,201,3,efc887b8,,,2026-07-15,2026-07-15
6019,f3bc86b1,392,2,205,4,3c63e5d3,,,2026-07-15,2026-07-15
6020,48cd1e90,35,2,203,4,442d941c,,,2026-07-15,2026-07-15
6021,048f0d02,595,6,205,2,92f2fd13,,,2026-07-15,2026-07-15
6022,b30632ac,463,4,201,4,de084e17,,,2026-07-15,2026-07-15
6023,7d9cace5,470,7,204,3,8ad52b25,,,2026-07-15,2026-07-15
6024,2027634d,399,1,203,1,5482a297,,,2026-07-15,2026-07-15
6025,fa0bea59,195,4,203,3,45592551,,,2026-07-15,2026-07-15
6026,1e068a53,123,6,203,3,e9238f3f,,,2026-07-15,2026-07-15
6027,0cef9cd8,132,7,201,5,434c2454,,,2026-07-15,2026-07-15
6028,26d7e37d,97,4,202,5,628a4d89,,,2026-07-15,2026-07-15
6029,890205b3,241,4,205,2,e1e17a72,,,2026-07-15,2026-07-15
6030,1576b277,321,1,201,4,6ee48559,,,2026-07-15,2026-07-15
6031,e838b5e7,57,7,201,5,52368d16,,,2026-07-15,2026-07-15
6032,b5149fe9,520,2,204,1,4960cc67,,,2026-07-15,2026-07-15
6033,e5c0d1a2,287,2,201,3,ac535caa,,,2026-07-15,2026-07-15
6034,5be54acb,411,3,201,5,5a5bf759,,,2026-07-15,2026-07-15
6035,a770ddca,424,5,203,3,5424e422,,,2026-07-15,2026-07-15
6036,e5136b43,555,7,202,5,ba285e29,,,2026-07-15,2026-07-15
6037,ac8183e7,21,7,205,4,cbcf13d1,,,2026-07-15,2026-07-15
6038,1839b9fe,726,3,204,3,bd5892a8,,,2026-07-15,2026-07-15
6039,4b67e14c,126,2,201,2,20f9eb9c,,,2026-07-15,2026-07-15
6040,f6ef4af2,640,6,203,1,0fcaa55a,,,2026-07-15,2026-07-15
6041,9d124c43,359,1,201,5,c88f1b8d,,,2026-07-15,2026-07-15
6042,9766e808,197,3,205,3,57be6156,,,2026-07-15,2026-07-15
6043,8499198f,367,4,202,2,f12d0983,,,2026-07-15,2026-07-15
6044,2972579a,333,3,204,2,1dc2bf91,,,2026-07-15,2026-07-15
6045,8535375f,238,2,205,1,68f3c4e5,,,2026-07-15,2026-07-15
6046,bb9222fb,710,3,205,4,2df31d11,,,2026-07-15,2026-07-15
6047,1763001d,675,6,203,5,43b89e78,,,2026-07-15,2026-07-15
6048,54cf106f,160,5,204,5,7e22a2b5,,,2026-07-15,2026-07-15
6049,53129631,104,6,201,5,4e431688,,,2026-07-15,2026-07-15
6050,3aba4f60,146,3,205,1,6ef9ace3,,,2026-07-15,2026-07-15
6051,a4d59198,573,5,204,3,0d4d4804,,,2026-07-15,2026-07-15
6052,934ecd51,159,6,205,2,e03caed0,,,2026-07-15,2026-07-15
6053,f8e45d39,444,2,201,4,cd901af9,,,2026-07-15,2026-07-15
6054,be883e2b,661,3,203,3,b730e9e6,,,2026-07-15,2026-07-15
6055,46a9c9f8,621,6,204,2,ef5f41ce,,,2026-07-15,2026-07-15
6056,ab955e95,499,1,202,4,bb9d2955,,,2026-07-15,2026-07-15
6057,ab277ab9,6,1,201,2,8111bc07,,,2026-07-15,2026-07-15
6058,682b468f,347,5,202,4,d9c08140,,,2026-07-15,2026-07-15
6059,94507bbc,717,5,202,1,1aaa9d3a,,,2026-07-15,2026-07-15
6060,503e6936,254,6,202,3,1242762d,,,2026-07-15,2026-07-15
6061,4c0512c1,357,7,205,4,425b1d3d,,,2026-07-15,2026-07-15
6062,3cc95b4b,319,7,201,1,c578c38f,,,2026-07-15,2026-07-15
6063,efb9cf25,80,1,203,3,b5297bc8,,,2026-07-15,2026-07-15
6064,5cdd4e18,559,4,202,1,b730e9e6,,,2026-07-15,2026-07-15
6065,7eb2608d,476,5,202,2,3d6a9dc8,,,2026-07-15,2026-07-15
6066,77e22e9e,503,3,205,5,ac535caa,,,2026-07-15,2026-07-15
6067,6eb8060c,186,2,204,2,1e4cea7e,,,2026-07-15,2026-07-15
6068,61d960ae,382,2,204,2,a79b76cb,,,2026-07-15,2026-07-15
6069,86c20581,212,6,201,4,e3ec02d4,,,2026-07-15,2026-07-15
6070,95da9f49,691,3,203,4,fe86a413,,,2026-07-15,2026-07-15
6071,aeaac52b,522,7,202,4,1aaa9d3a,,,2026-07-15,2026-07-15
6072,36edda14,349,6,202,5,ede49010,,,2026-07-15,2026-07-15
6073,b40b1c01,597,7,202,2,bed1ac6c,,,2026-07-15,2026-07-15
6074,f20a644b,695,5,202,1,e0e8c2a1,,,2026-07-15,2026-07-15
6075,1fa80a8a,76,7,205,3,d8b06558,,,2026-07-15,2026-07-15
6076,46f34322,148,2,203,1,e0e8c2a1,,,2026-07-15,2026-07-15
6077,92e1a187,394,3,203,4,ede49010,,,2026-07-15,2026-07-15
6078,52d560c0,15,1,203,4,a040e169,,,2026-07-15,2026-07-15
6079,c6eabc6b,185,2,204,4,2d45f6bd,,,2026-07-15,2026-07-15
6080,e7462492,431,7,202,5,482ffe65,,,2026-07-15,2026-07-15
6081,72e4d716,494,6,202,1,5424e422,,,2026-07-15,2026-07-15
6082,e20bf64f,504,7,201,5,0968f5a7,,,2026-07-15,2026-07-15
6083,1d7da78a,84,5,201,1,97682d83,,,2026-07-15,2026-07-15
6084,a6f2a9ae,44,7,201,3,895b017c,,,2026-07-15,2026-07-15
6085,a5e18a65,497,5,205,1,abeb982e,,,2026-07-15,2026-07-15
6086,f37dcbcd,697,5,202,3,d8b06558,,,2026-07-15,2026-07-15
6087,86191516,450,2,204,3,35acd685,,,2026-07-15,2026-07-15
6088,f59094d3,248,5,205,4,f22bf066,,,2026-07-15,2026-07-15
6089,3c302a05,712,3,204,5,d8b06558,,,2026-07-15,2026-07-15
6090,66f943ed,492,4,201,4,c4993de9,,,2026-07-15,2026-07-15
6091,23bb0d7b,493,5,205,5,ec486749,,,2026-07-15,2026-07-15
6092,8a19101f,493,5,201,5,970e594b,,,2026-07-15,2026-07-15
6093,b7f72f71,412,7,201,2,970e594b,,,2026-07-15,2026-07-15
6094,b366a992,642,7,205,4,ce1b52ae,,,2026-07-15,2026-07-15
6095,c9513194,563,7,202,1,df92d410,,,2026-07-15,2026-07-15
6096,f971793c,370,5,205,1,7e1de19d,,,2026-07-15,2026-07-15
6097,83cc1950,98,4,203,2,ce1b52ae,,,2026-07-15,2026-07-15
6098,6d8d138a,374,3,202,1,ee98f97e,,,2026-07-15,2026-07-15
6099,1c332f9d,10,2,201,2,a93aa731,,,2026-07-15,2026-07-15
6100,509deb97,647,7,204,5,ccde9baa,,,2026-07-15,2026-07-15
6101,be7750c6,705,4,201,4,f399f8e1,,,2026-07-15,2026-07-15
6102,ba680138,192,4,203,4,a93aa731,,,2026-07-15,2026-07-15
6103,9a818a6f,469,3,205,2,367ca016,,,2026-07-15,2026-07-15
6104,6ff85cc6,170,3,204,4,827ac471,,,2026-07-15,2026-07-15
6105,4323e821,717,6,203,1,45c95088,,,2026-07-15,2026-07-15
6106,2d81a27a,426,1,205,2,3a1756fa,,,2026-07-15,2026-07-15
6107,cefaab1b,223,1,201,1,7f1bca00,,,2026-07-15,2026-07-15
6108,ec4d1a8e,563,3,203,5,2b2175cd,,,2026-07-15,2026-07-15
6109,ea82d112,328,2,204,5,1b14dcc9,,,2026-07-15,2026-07-15
6110,c3e002a3,697,6,203,3,2df8b6f4,,,2026-07-15,2026-07-15
6111,b4c05159,529,6,201,5,3cc541a7,,,2026-07-15,2026-07-15
6112,969b8ac9,99,5,205,4,d2599bb6,,,2026-07-15,2026-07-15
6113,dbb02d61,639,2,203,4,1d498af8,,,2026-07-15,2026-07-15
6114,24f06de0,698,7,201,2,e03caed0,,,2026-07-15,2026-07-15
6115,50c52995,192,3,201,2,a30580a1,,,2026-07-15,2026-07-15
6116,24d63e2e,415,6,204,3,e9238f3f,,,2026-07-15,2026-07-15
6117,0d4c5b86,108,4,201,3,ae18638f,,,2026-07-15,2026-07-15
6118,8b4b8a1a,392,1,202,1,ae76cc5c,,,2026-07-15,2026-07-15
6119,cf44c004,262,2,201,3,e9238f3f,,,2026-07-15,2026-07-15
6120,e52e32f6,246,2,203,2,ddaa1bf9,,,2026-07-15,2026-07-15
6121,8189f8bf,157,7,201,4,ddaa1bf9,,,2026-07-15,2026-07-15
6122,02f3bb1d,360,3,205,3,a30580a1,,,2026-07-15,2026-07-15
6123,f2b3e2fc,588,2,202,3,84b47f93,,,2026-07-15,2026-07-15
6124,d846bac2,704,1,204,5,8111bc07,,,2026-07-15,2026-07-15
6125,4ee9b0f5,372,7,202,2,a71b0343,,,2026-07-15,2026-07-15
6126,9e297718,130,3,202,5,3929633d,,,2026-07-15,2026-07-15
6127,fe944160,130,3,203,5,7643c1ee,,,2026-07-15,2026-07-15
6128,46949532,16,4,202,3,e6d45de3,,,2026-07-15,2026-07-15
6129,a27e6e22,89,3,201,1,482ffe65,,,2026-07-15,2026-07-15
6130,cf55ca2f,615,3,202,3,5dff7cb7,,,2026-07-15,2026-07-15
6131,e4263846,385,5,201,1,6b3185b0,,,2026-07-15,2026-07-15
6132,9ab2ad0d,131,4,202,5,97682d83,,,2026-07-15,2026-07-15
6133,3d81bd7d,334,4,205,2,7ad06864,,,2026-07-15,2026-07-15
6134,53c93797,429,7,205,3,208d275a,,,2026-07-15,2026-07-15
6135,dac00d2f,217,2,204,2,b427b66b,,,2026-07-15,2026-07-15
6136,27d1b5bc,476,1,205,5,bd47b713,,,2026-07-15,2026-07-15
6137,17b146aa,444,5,205,4,d8b06558,,,2026-07-15,2026-07-15
6138,47134abf,561,2,203,2,69b06aa6,,,2026-07-15,2026-07-15
6139,9ceab8f5,109,6,201,2,082d21de,,,2026-07-15,2026-07-15
6140,f1b6584b,116,5,204,2,aaa7dca8,,,2026-07-15,2026-07-15
6141,94a2341e,110,3,204,3,6601ea7f,,,2026-07-15,2026-07-15
6142,406c2259,160,2,204,3,6780333b,,,2026-07-15,2026-07-15
6143,0dd807c5,243,3,202,1,6b3185b0,,,2026-07-15,2026-07-15
6144,b286405a,13,2,201,2,a008a294,,,2026-07-15,2026-07-15
6145,857c8074,244,3,203,4,86613e2d,,,2026-07-15,2026-07-15
6146,a6ea8ac1,298,5,203,4,6ee48559,,,2026-07-15,2026-07-15
6147,ad94441c,316,6,204,1,03f0acfa,,,2026-07-15,2026-07-15
6148,21f43308,609,6,201,5,346c1416,,,2026-07-15,2026-07-15
6149,01b3a22a,491,4,203,1,bd5892a8,,,2026-07-15,2026-07-15
6150,a99bade3,476,2,205,2,6c4f0c4c,,,2026-07-15,2026-07-15
6151,96f1f746,165,6,201,3,4363b8d6,,,2026-07-15,2026-07-15
6152,7cc79314,324,1,201,1,cd901af9,,,2026-07-15,2026-07-15
6153,f179f93c,534,5,202,2,425b1d3d,,,2026-07-15,2026-07-15
6154,fbff02f6,499,3,203,2,aaa7dca8,,,2026-07-15,2026-07-15
6155,a37870fd,424,1,204,1,f399f8e1,,,2026-07-15,2026-07-15
6156,7b7da27f,544,2,201,2,3a0f258a,,,2026-07-15,2026-07-15
6157,f103a930,605,7,201,5,3a1756fa,,,2026-07-15,2026-07-15
6158,24130c62,639,4,202,4,5a5bf759,,,2026-07-15,2026-07-15
6159,26e4e72d,186,5,201,5,3a1572cc,,,2026-07-15,2026-07-15
6160,5ebda12c,586,7,201,1,dd410d5f,,,2026-07-15,2026-07-15
6161,dee77a37,663,3,201,4,6568690c,,,2026-07-15,2026-07-15
6162,588b053a,242,3,202,3,ed4939ed,,,2026-07-15,2026-07-15
6163,47785e35,149,3,201,5,bed1ac6c,,,2026-07-15,2026-07-15
6164,38cc3327,542,2,201,3,f399f8e1,,,2026-07-15,2026-07-15
6165,e43bf8df,267,5,201,4,3c63e5d3,,,2026-07-15,2026-07-15
6166,b3c49e5e,34,5,203,3,45592551,,,2026-07-15,2026-07-15
6167,2e855e69,39,5,203,3,a93aa731,,,2026-07-15,2026-07-15
6168,d505268d,184,4,202,5,7b868e56,,,2026-07-15,2026-07-15
6169,bf2a8f34,461,2,205,1,aece207c,,,2026-07-15,2026-07-15
6170,5743bd31,727,6,205,3,d9c08140,,,2026-07-15,2026-07-15
6171,0f38dee3,24,7,203,3,74258308,,,2026-07-15,2026-07-15
6172,348f7e15,487,2,202,4,aece207c,,,2026-07-15,2026-07-15
6173,7fb3fe4d,580,3,202,2,a93aa731,,,2026-07-15,2026-07-15
6174,0f73f1bb,682,1,203,2,97682d83,,,2026-07-15,2026-07-15
6175,f442027c,188,4,205,3,0b6ae467,,,2026-07-15,2026-07-15
6176,4e7b89ea,202,6,202,2,9ac47356,,,2026-07-15,2026-07-15
6177,195db073,719,4,201,4,45c95088,,,2026-07-15,2026-07-15
6178,6730d077,524,6,201,2,de084e17,,,2026-07-15,2026-07-15
6179,f73e729e,388,2,201,1,163d0b32,,,2026-07-15,2026-07-15
6180,d52590a8,387,7,201,5,cc9f65a9,,,2026-07-15,2026-07-15
6181,05eeec45,285,2,204,2,4ce20b01,,,2026-07-15,2026-07-15
6182,80cd84e3,542,7,204,3,42d0014c,,,2026-07-15,2026-07-15
6183,6cbfceed,711,3,205,3,52b3375c,,,2026-07-15,2026-07-15
6184,507da2ef,597,6,204,5,37166503,,,2026-07-15,2026-07-15
6185,0963d11b,34,5,201,3,e1e17a72,,,2026-07-15,2026-07-15
6186,5a3dcec0,355,5,202,4,ec486749,,,2026-07-15,2026-07-15
6187,208d09fb,9,1,202,4,c4cdb41c,,,2026-07-15,2026-07-15
6188,2674d22c,504,5,204,2,4db20d32,,,2026-07-15,2026-07-15
6189,acdf0dd3,458,1,203,5,1e4cea7e,,,2026-07-15,2026-07-15
